Transaction_ID,Customer_ID,Amount,Type,Method,Status,Fraud_Flag,Date
14671,1211,181.07,Deposit,NetBanking,Success,0,2025-09-03 06:00:00
14672,2714,5582.24,Transfer,NetBanking,Success,0,2025-09-03 07:00:00
14673,1640,3508.51,Withdrawal,Wallet,Success,0,2025-09-03 08:00:00
14674,1282,6436.53,Deposit,Wallet,Success,0,2025-09-03 09:00:00
14675,2218,5420.33,Withdrawal,Wallet,Success,0,2025-09-03 10:00:00
14676,1779,2620.89,Deposit,UPI,Success,0,2025-09-03 11:00:00
14677,2053,1631.88,Payment,NetBanking,Success,0,2025-09-03 12:00:00
14678,2032,4053.07,Withdrawal,Card,Pending,0,2025-09-03 13:00:00
14679,2332,9868.49,Payment,Card,Success,0,2025-09-03 14:00:00
14680,2468,4362.63,Deposit,NetBanking,Success,1,2025-09-03 15:00:00
14681,2333,7490.38,Withdrawal,Card,Pending,0,2025-09-03 16:00:00
14682,1676,579.17,Withdrawal,UPI,Success,0,2025-09-03 17:00:00
14683,1704,3794.87,Withdrawal,Card,Success,0,2025-09-03 18:00:00
14684,1425,5807.43,Transfer,Wallet,Pending,0,2025-09-03 19:00:00
14685,2840,7514.45,Withdrawal,Wallet,Success,1,2025-09-03 20:00:00
14686,2795,5288.55,Withdrawal,Wallet,Success,0,2025-09-03 21:00:00
14687,2727,5157.8,Payment,Wallet,Success,0,2025-09-03 22:00:00
14688,1590,7641.43,Withdrawal,Card,Success,0,2025-09-03 23:00:00
14689,2714,3139.74,Transfer,NetBanking,Success,0,2025-09-04 00:00:00
14690,1090,915.2,Withdrawal,UPI,Success,0,2025-09-04 01:00:00
14691,1455,3478.03,Payment,UPI,Success,0,2025-09-04 02:00:00
14692,1443,1598.37,Withdrawal,Card,Success,0,2025-09-04 03:00:00
14693,2750,9659.78,Withdrawal,Card,Pending,0,2025-09-04 04:00:00
14694,1078,5779.34,Payment,Wallet,Pending,0,2025-09-04 05:00:00
14695,2498,4471.54,Deposit,NetBanking,Success,0,2025-09-04 06:00:00
14696,1926,9121.4,Withdrawal,Wallet,Success,0,2025-09-04 07:00:00
14697,1102,9004.61,Deposit,NetBanking,Failed,0,2025-09-04 08:00:00
14698,1622,4162.82,Payment,Wallet,Success,0,2025-09-04 09:00:00
14699,2479,8748.53,Payment,UPI,Success,0,2025-09-04 10:00:00
14700,1989,649.62,Deposit,NetBanking,Success,0,2025-09-04 11:00:00
14701,2337,8858.33,Transfer,UPI,Success,1,2025-09-04 12:00:00
14702,2270,3112.73,Transfer,Wallet,Success,0,2025-09-04 13:00:00
14703,1233,5655.57,Payment,UPI,Success,0,2025-09-04 14:00:00
14704,2617,2704.19,Transfer,Card,Success,0,2025-09-04 15:00:00
14705,1643,9848.15,Transfer,UPI,Success,0,2025-09-04 16:00:00
14706,2258,727.08,Payment,UPI,Failed,0,2025-09-04 17:00:00
14707,1789,4475.08,Withdrawal,Wallet,Failed,0,2025-09-04 18:00:00
14708,1386,6213.67,Withdrawal,UPI,Success,0,2025-09-04 19:00:00
14709,1846,6159.97,Withdrawal,UPI,Success,0,2025-09-04 20:00:00
14710,2634,7390.2,Transfer,Card,Success,0,2025-09-04 21:00:00
14711,2966,7246.91,Deposit,NetBanking,Failed,0,2025-09-04 22:00:00
14712,1037,7933.5,Transfer,NetBanking,Success,0,2025-09-04 23:00:00
14713,2184,2350.53,Withdrawal,UPI,Success,0,2025-09-05 00:00:00
14714,2485,3711.36,Payment,NetBanking,Success,0,2025-09-05 01:00:00
14715,2967,3826.51,Payment,NetBanking,Success,0,2025-09-05 02:00:00
14716,2472,9558.84,Payment,UPI,Pending,0,2025-09-05 03:00:00
14717,2140,4099.03,Transfer,Wallet,Failed,0,2025-09-05 04:00:00
14718,1240,2226.47,Deposit,UPI,Success,0,2025-09-05 05:00:00
14719,2049,6327.12,Withdrawal,NetBanking,Success,0,2025-09-05 06:00:00
14720,2671,4278.4,Payment,Card,Success,0,2025-09-05 07:00:00
14721,1561,2508.3,Withdrawal,NetBanking,Success,0,2025-09-05 08:00:00
14722,2999,7154.2,Withdrawal,Wallet,Failed,0,2025-09-05 09:00:00
14723,1805,1927.33,Transfer,UPI,Success,0,2025-09-05 10:00:00
14724,2929,6337.21,Payment,NetBanking,Success,0,2025-09-05 11:00:00
14725,1297,4311,Transfer,NetBanking,Success,0,2025-09-05 12:00:00
14726,1804,3198.48,Withdrawal,Card,Success,0,2025-09-05 13:00:00
14727,1153,9460.36,Withdrawal,Wallet,Success,0,2025-09-05 14:00:00
14728,1731,3250.83,Withdrawal,NetBanking,Failed,0,2025-09-05 15:00:00
14729,2675,3481.6,Payment,NetBanking,Success,0,2025-09-05 16:00:00
14730,1467,8707.68,Payment,UPI,Success,0,2025-09-05 17:00:00
14731,1048,1299.14,Payment,Wallet,Success,0,2025-09-05 18:00:00
14732,2677,1089.61,Withdrawal,Card,Success,0,2025-09-05 19:00:00
14733,1045,2834.25,Withdrawal,NetBanking,Success,0,2025-09-05 20:00:00
14734,2698,5920.44,Deposit,Wallet,Success,0,2025-09-05 21:00:00
14735,2308,3849.16,Payment,Wallet,Success,0,2025-09-05 22:00:00
14736,1779,6089.46,Withdrawal,Wallet,Success,0,2025-09-05 23:00:00
14737,2651,1605.91,Withdrawal,Wallet,Success,0,2025-09-06 00:00:00
14738,1081,2621.89,Deposit,NetBanking,Success,0,2025-09-06 01:00:00
14739,2067,5655.97,Deposit,Wallet,Success,0,2025-09-06 02:00:00
14740,2729,2179.32,Withdrawal,UPI,Success,0,2025-09-06 03:00:00
14741,2793,4233.82,Payment,UPI,Success,0,2025-09-06 04:00:00
14742,1954,5730.75,Transfer,Card,Success,0,2025-09-06 05:00:00
14743,1272,9736.77,Transfer,Card,Success,0,2025-09-06 06:00:00
14744,1393,808.07,Transfer,Wallet,Success,0,2025-09-06 07:00:00
14745,2809,4609.54,Payment,Card,Success,0,2025-09-06 08:00:00
14746,1789,3968.75,Withdrawal,Wallet,Success,0,2025-09-06 09:00:00
14747,1594,8244.17,Transfer,UPI,Success,0,2025-09-06 10:00:00
14748,1057,9003.97,Transfer,UPI,Success,0,2025-09-06 11:00:00
14749,1564,9071.06,Payment,UPI,Pending,0,2025-09-06 12:00:00
14750,1000,3757.64,Withdrawal,UPI,Success,0,2025-09-06 13:00:00
14751,1215,3053.5,Withdrawal,Card,Success,0,2025-09-06 14:00:00
14752,2340,4496.88,Payment,Card,Success,0,2025-09-06 15:00:00
14753,2251,3446.42,Transfer,Wallet,Success,0,2025-09-06 16:00:00
14754,2496,7191.32,Withdrawal,Card,Success,0,2025-09-06 17:00:00
14755,2507,2143.57,Withdrawal,UPI,Success,0,2025-09-06 18:00:00
14756,1765,6590.25,Transfer,UPI,Success,0,2025-09-06 19:00:00
14757,1670,9270.61,Payment,Wallet,Success,0,2025-09-06 20:00:00
14758,2310,2806.34,Transfer,UPI,Success,0,2025-09-06 21:00:00
14759,1510,6772.14,Deposit,UPI,Success,0,2025-09-06 22:00:00
14760,2601,1444.18,Withdrawal,Wallet,Failed,0,2025-09-06 23:00:00
14761,1914,1222.63,Payment,Wallet,Success,0,2025-09-07 00:00:00
14762,2844,1165.29,Transfer,NetBanking,Failed,0,2025-09-07 01:00:00
14763,2995,1393.9,Transfer,Card,Success,0,2025-09-07 02:00:00
14764,2481,2169.49,Payment,Card,Success,0,2025-09-07 03:00:00
14765,1094,5632.68,Withdrawal,Wallet,Failed,0,2025-09-07 04:00:00
14766,1492,7672.19,Payment,NetBanking,Success,0,2025-09-07 05:00:00
14767,1764,1277.3,Deposit,Card,Success,0,2025-09-07 06:00:00
14768,2021,8701.45,Payment,UPI,Success,0,2025-09-07 07:00:00
14769,1149,8428.74,Deposit,Wallet,Success,0,2025-09-07 08:00:00
14770,2046,7276.61,Withdrawal,Wallet,Success,0,2025-09-07 09:00:00
14771,1755,4265.4,Transfer,Card,Success,0,2025-09-07 10:00:00
14772,2238,25.56,Deposit,UPI,Success,0,2025-09-07 11:00:00
14773,1398,7350.3,Deposit,UPI,Success,0,2025-09-07 12:00:00
14774,1409,8791.07,Payment,Wallet,Success,0,2025-09-07 13:00:00
14775,1130,3359.51,Payment,Wallet,Success,0,2025-09-07 14:00:00
14776,1854,7182.7,Transfer,UPI,Success,0,2025-09-07 15:00:00
14777,1147,629.86,Withdrawal,Wallet,Success,1,2025-09-07 16:00:00
14778,1380,7097.85,Deposit,NetBanking,Pending,0,2025-09-07 17:00:00
14779,2132,692.4,Transfer,Card,Success,0,2025-09-07 18:00:00
14780,1551,5875.99,Deposit,UPI,Failed,1,2025-09-07 19:00:00
14781,2144,5979.56,Transfer,Card,Success,0,2025-09-07 20:00:00
14782,1294,3028.54,Payment,NetBanking,Success,0,2025-09-07 21:00:00
14783,2143,800.44,Payment,Wallet,Success,0,2025-09-07 22:00:00
14784,1455,9493.85,Withdrawal,Card,Pending,0,2025-09-07 23:00:00
14785,2553,5360.42,Payment,Card,Success,0,2025-09-08 00:00:00
14786,1168,5801.78,Transfer,Wallet,Success,0,2025-09-08 01:00:00
14787,1709,6154.06,Deposit,Card,Success,0,2025-09-08 02:00:00
14788,2946,8911.57,Transfer,Card,Success,0,2025-09-08 03:00:00
14789,2166,611.95,Withdrawal,NetBanking,Failed,0,2025-09-08 04:00:00
14790,1036,8933.94,Payment,Card,Success,0,2025-09-08 05:00:00
14791,2721,2404.37,Payment,Wallet,Success,0,2025-09-08 06:00:00
14792,2284,788.72,Deposit,Wallet,Success,1,2025-09-08 07:00:00
14793,1230,6576.09,Withdrawal,Wallet,Success,0,2025-09-08 08:00:00
14794,1253,9769.99,Withdrawal,UPI,Success,0,2025-09-08 09:00:00
14795,1328,581.85,Payment,NetBanking,Success,0,2025-09-08 10:00:00
14796,2926,4266.96,Withdrawal,Card,Failed,0,2025-09-08 11:00:00
14797,2320,5302.55,Transfer,Card,Success,0,2025-09-08 12:00:00
14798,1979,2528.67,Withdrawal,Wallet,Failed,0,2025-09-08 13:00:00
14799,1009,9828.89,Transfer,Wallet,Success,0,2025-09-08 14:00:00
14800,1445,6413.22,Transfer,Wallet,Success,0,2025-09-08 15:00:00
14801,1921,8445.06,Transfer,Wallet,Success,0,2025-09-08 16:00:00
14802,1835,4163.62,Payment,UPI,Success,0,2025-09-08 17:00:00
14803,2253,3546.02,Transfer,NetBanking,Success,0,2025-09-08 18:00:00
14804,2559,5536.05,Deposit,NetBanking,Success,0,2025-09-08 19:00:00
14805,1077,4358.43,Withdrawal,UPI,Failed,0,2025-09-08 20:00:00
14806,2448,7152.33,Transfer,Card,Failed,1,2025-09-08 21:00:00
14807,1192,2665.52,Deposit,Card,Success,1,2025-09-08 22:00:00
14808,1400,4501.41,Payment,NetBanking,Success,0,2025-09-08 23:00:00
14809,1108,8952.38,Payment,NetBanking,Success,0,2025-09-09 00:00:00
14810,1791,7563.52,Payment,Card,Success,0,2025-09-09 01:00:00
14811,2946,1689.02,Payment,UPI,Success,0,2025-09-09 02:00:00
14812,1262,8869.78,Withdrawal,UPI,Success,0,2025-09-09 03:00:00
14813,1328,5894.28,Payment,Card,Success,0,2025-09-09 04:00:00
14814,1362,6796.08,Withdrawal,UPI,Success,0,2025-09-09 05:00:00
14815,2890,2949.62,Deposit,Wallet,Success,0,2025-09-09 06:00:00
14816,2401,4421.03,Payment,NetBanking,Success,0,2025-09-09 07:00:00
14817,2803,8070.06,Payment,Card,Success,0,2025-09-09 08:00:00
14818,2364,3313.46,Deposit,Wallet,Success,0,2025-09-09 09:00:00
14819,1258,1658.97,Deposit,Wallet,Success,0,2025-09-09 10:00:00
14820,2358,3789.27,Withdrawal,UPI,Success,0,2025-09-09 11:00:00
14821,1084,701.49,Transfer,UPI,Success,0,2025-09-09 12:00:00
14822,2545,7181.39,Withdrawal,NetBanking,Success,0,2025-09-09 13:00:00
14823,2824,1485.98,Transfer,NetBanking,Success,0,2025-09-09 14:00:00
14824,2837,2858.41,Withdrawal,Card,Success,0,2025-09-09 15:00:00
14825,2594,8812,Transfer,NetBanking,Success,0,2025-09-09 16:00:00
14826,1307,5409.57,Payment,Wallet,Success,0,2025-09-09 17:00:00
14827,1261,3220.17,Transfer,NetBanking,Success,0,2025-09-09 18:00:00
14828,2921,5481.19,Deposit,Wallet,Success,0,2025-09-09 19:00:00
14829,1796,2190.59,Deposit,Wallet,Success,0,2025-09-09 20:00:00
14830,1630,261.48,Transfer,Card,Success,0,2025-09-09 21:00:00
14831,1679,6041.29,Payment,UPI,Success,0,2025-09-09 22:00:00
14832,1864,7144.12,Payment,NetBanking,Success,0,2025-09-09 23:00:00
14833,2724,8799.02,Transfer,Card,Success,0,2025-09-10 00:00:00
14834,2475,7721.11,Transfer,NetBanking,Success,0,2025-09-10 01:00:00
14835,2274,9267.51,Deposit,Wallet,Success,0,2025-09-10 02:00:00
14836,1323,9859.68,Deposit,NetBanking,Success,0,2025-09-10 03:00:00
14837,1924,7451.91,Withdrawal,UPI,Success,0,2025-09-10 04:00:00
14838,2252,8680.55,Payment,NetBanking,Success,0,2025-09-10 05:00:00
14839,2725,6740.58,Payment,NetBanking,Success,0,2025-09-10 06:00:00
14840,2851,1717.67,Payment,Wallet,Success,0,2025-09-10 07:00:00
14841,2659,1825.21,Withdrawal,NetBanking,Success,0,2025-09-10 08:00:00
14842,2619,1111.49,Withdrawal,UPI,Success,0,2025-09-10 09:00:00
14843,2320,9430.32,Deposit,NetBanking,Success,1,2025-09-10 10:00:00
14844,1726,6730.79,Deposit,Wallet,Success,0,2025-09-10 11:00:00
14845,2260,7901.2,Transfer,Card,Failed,0,2025-09-10 12:00:00
14846,1977,3318.26,Withdrawal,Wallet,Success,0,2025-09-10 13:00:00
14847,2648,4609.61,Withdrawal,Wallet,Failed,0,2025-09-10 14:00:00
14848,1216,407.4,Withdrawal,Wallet,Success,0,2025-09-10 15:00:00
14849,2856,8891.18,Payment,Card,Success,0,2025-09-10 16:00:00
14850,2269,8531.5,Deposit,UPI,Success,0,2025-09-10 17:00:00
14851,1447,7850.27,Transfer,Wallet,Success,0,2025-09-10 18:00:00
14852,2870,592.44,Withdrawal,Wallet,Success,0,2025-09-10 19:00:00
14853,1318,1750.75,Withdrawal,UPI,Success,0,2025-09-10 20:00:00
14854,1993,3348.36,Withdrawal,UPI,Success,0,2025-09-10 21:00:00
14855,2455,2638,Payment,NetBanking,Failed,0,2025-09-10 22:00:00
14856,2427,8386.21,Transfer,UPI,Failed,1,2025-09-10 23:00:00
14857,2909,1956.41,Transfer,Card,Success,0,2025-09-11 00:00:00
14858,1036,5325.92,Withdrawal,Wallet,Success,0,2025-09-11 01:00:00
14859,2599,5718.1,Transfer,Wallet,Success,0,2025-09-11 02:00:00
14860,1730,4255.87,Payment,Card,Pending,0,2025-09-11 03:00:00
14861,2365,2414.47,Withdrawal,NetBanking,Success,0,2025-09-11 04:00:00
14862,2010,9603.34,Deposit,Wallet,Success,0,2025-09-11 05:00:00
14863,2412,4139.86,Deposit,Wallet,Success,0,2025-09-11 06:00:00
14864,2057,7275.83,Transfer,NetBanking,Success,0,2025-09-11 07:00:00
14865,1038,1848.62,Deposit,NetBanking,Success,0,2025-09-11 08:00:00
14866,2602,8229.88,Deposit,NetBanking,Success,0,2025-09-11 09:00:00
14867,1208,2166.76,Withdrawal,Card,Failed,0,2025-09-11 10:00:00
14868,1829,6756.31,Payment,Card,Success,0,2025-09-11 11:00:00
14869,1855,5069.9,Withdrawal,UPI,Success,0,2025-09-11 12:00:00
14870,2175,1474.11,Payment,NetBanking,Success,0,2025-09-11 13:00:00
14871,1898,259.24,Withdrawal,Card,Success,0,2025-09-11 14:00:00
14872,2388,9308.18,Deposit,Card,Success,1,2025-09-11 15:00:00
14873,2222,1265.65,Withdrawal,UPI,Success,0,2025-09-11 16:00:00
14874,1600,7052.46,Transfer,Card,Success,0,2025-09-11 17:00:00
14875,1759,6530.32,Transfer,Wallet,Success,0,2025-09-11 18:00:00
14876,2858,3423.78,Payment,Card,Pending,0,2025-09-11 19:00:00
14877,2102,1861.98,Payment,NetBanking,Failed,0,2025-09-11 20:00:00
14878,2500,1791.5,Payment,UPI,Success,0,2025-09-11 21:00:00
14879,1433,5857.43,Transfer,NetBanking,Success,0,2025-09-11 22:00:00
14880,2820,5473.74,Withdrawal,NetBanking,Success,0,2025-09-11 23:00:00
14881,1841,8760.59,Deposit,UPI,Success,0,2025-09-12 00:00:00
14882,1031,6403.63,Payment,Wallet,Success,0,2025-09-12 01:00:00
14883,2110,8194.56,Withdrawal,UPI,Success,0,2025-09-12 02:00:00
14884,2574,333.81,Withdrawal,Wallet,Success,0,2025-09-12 03:00:00
14885,1392,6713.22,Transfer,Wallet,Success,0,2025-09-12 04:00:00
14886,2636,2344.75,Transfer,NetBanking,Success,0,2025-09-12 05:00:00
14887,2267,2535.86,Deposit,NetBanking,Success,0,2025-09-12 06:00:00
14888,2255,7208.56,Withdrawal,NetBanking,Success,0,2025-09-12 07:00:00
14889,1909,7936.4,Payment,NetBanking,Success,0,2025-09-12 08:00:00
14890,2603,3723.64,Transfer,UPI,Success,0,2025-09-12 09:00:00
14891,1191,7902.87,Withdrawal,Card,Success,0,2025-09-12 10:00:00
14892,2939,4443.01,Transfer,UPI,Success,0,2025-09-12 11:00:00
14893,2563,8577.88,Withdrawal,Card,Pending,0,2025-09-12 12:00:00
14894,1269,258.79,Transfer,UPI,Success,0,2025-09-12 13:00:00
14895,2963,844.12,Payment,NetBanking,Failed,0,2025-09-12 14:00:00
14896,1737,7765.75,Deposit,Card,Failed,0,2025-09-12 15:00:00
14897,1076,6244.66,Payment,UPI,Success,0,2025-09-12 16:00:00
14898,1734,5594.61,Transfer,UPI,Success,0,2025-09-12 17:00:00
14899,1883,6143.65,Transfer,Wallet,Success,0,2025-09-12 18:00:00
14900,2190,9302.6,Transfer,UPI,Success,0,2025-09-12 19:00:00
14901,1283,6558.81,Payment,NetBanking,Success,0,2025-09-12 20:00:00
14902,2727,6478.29,Transfer,UPI,Success,0,2025-09-12 21:00:00
14903,2112,7597.11,Payment,UPI,Success,0,2025-09-12 22:00:00
14904,1543,8667.54,Transfer,NetBanking,Failed,0,2025-09-12 23:00:00
14905,1648,2626.51,Deposit,Card,Success,0,2025-09-13 00:00:00
14906,2179,6171.32,Deposit,Card,Success,0,2025-09-13 01:00:00
14907,1249,5843.91,Transfer,NetBanking,Success,0,2025-09-13 02:00:00
14908,1094,1357.15,Withdrawal,Card,Failed,0,2025-09-13 03:00:00
14909,1016,5207.97,Payment,Wallet,Success,0,2025-09-13 04:00:00
14910,1116,704.81,Transfer,UPI,Success,0,2025-09-13 05:00:00
14911,1982,1857.75,Payment,UPI,Success,0,2025-09-13 06:00:00
14912,1332,9130.5,Withdrawal,Card,Success,0,2025-09-13 07:00:00
14913,2846,1201.24,Deposit,Card,Success,0,2025-09-13 08:00:00
14914,2545,5793.37,Payment,Card,Success,0,2025-09-13 09:00:00
14915,2103,3241.57,Payment,NetBanking,Success,0,2025-09-13 10:00:00
14916,1645,5557.58,Payment,Wallet,Success,0,2025-09-13 11:00:00
14917,2455,2357.39,Payment,Wallet,Success,0,2025-09-13 12:00:00
14918,2226,4449.35,Payment,Card,Success,0,2025-09-13 13:00:00
14919,1115,8674.66,Deposit,NetBanking,Success,0,2025-09-13 14:00:00
14920,1962,3768.41,Payment,Card,Success,0,2025-09-13 15:00:00
14921,2243,3536.78,Payment,NetBanking,Success,0,2025-09-13 16:00:00
14922,2276,4466.72,Deposit,NetBanking,Success,1,2025-09-13 17:00:00
14923,2192,1013.92,Transfer,UPI,Success,0,2025-09-13 18:00:00
14924,1846,3879.6,Transfer,Card,Failed,0,2025-09-13 19:00:00
14925,1315,78.93,Payment,UPI,Success,0,2025-09-13 20:00:00
14926,2740,5038.94,Deposit,UPI,Success,0,2025-09-13 21:00:00
14927,1809,8480.93,Payment,Wallet,Success,0,2025-09-13 22:00:00
14928,1371,5525.21,Transfer,NetBanking,Success,0,2025-09-13 23:00:00
14929,1759,6081.17,Deposit,NetBanking,Success,0,2025-09-14 00:00:00
14930,1876,315.33,Withdrawal,NetBanking,Success,0,2025-09-14 01:00:00
14931,1976,8596.55,Deposit,NetBanking,Success,0,2025-09-14 02:00:00
14932,2606,3856.19,Transfer,UPI,Success,0,2025-09-14 03:00:00
14933,1155,9748.78,Deposit,NetBanking,Success,0,2025-09-14 04:00:00
14934,1613,1213.45,Withdrawal,Wallet,Failed,0,2025-09-14 05:00:00
14935,2036,9447.27,Deposit,Wallet,Success,0,2025-09-14 06:00:00
14936,1507,6346.57,Payment,UPI,Success,0,2025-09-14 07:00:00
14937,1464,532.88,Payment,UPI,Success,0,2025-09-14 08:00:00
14938,1782,9717.27,Transfer,Card,Success,0,2025-09-14 09:00:00
14939,1803,148.59,Deposit,Card,Success,0,2025-09-14 10:00:00
14940,1219,7309.69,Transfer,NetBanking,Success,0,2025-09-14 11:00:00
14941,1014,8896.4,Deposit,UPI,Pending,0,2025-09-14 12:00:00
14942,2773,1766.36,Transfer,UPI,Success,0,2025-09-14 13:00:00
14943,1116,3440.14,Deposit,Wallet,Pending,0,2025-09-14 14:00:00
14944,1330,5616.68,Payment,Wallet,Success,0,2025-09-14 15:00:00
14945,1055,6801.29,Transfer,Wallet,Failed,0,2025-09-14 16:00:00
14946,2374,8720.04,Transfer,UPI,Success,0,2025-09-14 17:00:00
14947,2155,7613.09,Withdrawal,Card,Success,0,2025-09-14 18:00:00
14948,2249,3639.68,Deposit,UPI,Success,0,2025-09-14 19:00:00
14949,1307,8218.98,Payment,UPI,Success,0,2025-09-14 20:00:00
14950,2498,9661.11,Payment,UPI,Success,0,2025-09-14 21:00:00
14951,2929,2277.59,Payment,Card,Success,0,2025-09-14 22:00:00
14952,1221,750.21,Transfer,Wallet,Success,0,2025-09-14 23:00:00
14953,2196,4271.93,Payment,NetBanking,Success,0,2025-09-15 00:00:00
14954,2363,8815.16,Transfer,NetBanking,Success,0,2025-09-15 01:00:00
14955,1796,1511.41,Withdrawal,NetBanking,Failed,0,2025-09-15 02:00:00
14956,2529,8859.12,Payment,Card,Success,0,2025-09-15 03:00:00
14957,2844,9922.21,Withdrawal,Card,Failed,0,2025-09-15 04:00:00
14958,2180,549.48,Deposit,NetBanking,Success,0,2025-09-15 05:00:00
14959,1150,4957.61,Deposit,NetBanking,Success,0,2025-09-15 06:00:00
14960,2720,3295.57,Withdrawal,Card,Success,0,2025-09-15 07:00:00
14961,2201,3942.86,Deposit,NetBanking,Success,0,2025-09-15 08:00:00
14962,2556,4521.83,Payment,UPI,Success,0,2025-09-15 09:00:00
14963,1111,7399.64,Payment,Wallet,Success,0,2025-09-15 10:00:00
14964,1682,5917.08,Transfer,Card,Success,0,2025-09-15 11:00:00
14965,2161,9612.4,Withdrawal,Wallet,Success,0,2025-09-15 12:00:00
14966,2256,3334.32,Withdrawal,NetBanking,Success,0,2025-09-15 13:00:00
14967,1331,5419.63,Transfer,NetBanking,Success,0,2025-09-15 14:00:00
14968,2565,8135.15,Payment,Card,Success,1,2025-09-15 15:00:00
14969,1892,3736.55,Withdrawal,Card,Success,0,2025-09-15 16:00:00
14970,2330,4658.34,Transfer,UPI,Failed,0,2025-09-15 17:00:00
14971,1160,6852.9,Withdrawal,Card,Success,0,2025-09-15 18:00:00
14972,2425,8608.83,Withdrawal,Wallet,Success,0,2025-09-15 19:00:00
14973,2613,4162.66,Transfer,Card,Success,0,2025-09-15 20:00:00
14974,1277,5324.19,Withdrawal,UPI,Failed,0,2025-09-15 21:00:00
14975,2343,9751.47,Deposit,Wallet,Success,0,2025-09-15 22:00:00
14976,2556,434.27,Transfer,NetBanking,Failed,0,2025-09-15 23:00:00
14977,1896,4487.8,Transfer,Card,Success,0,2025-09-16 00:00:00
14978,1496,6363.46,Deposit,NetBanking,Success,0,2025-09-16 01:00:00
14979,2386,94.19,Withdrawal,UPI,Success,0,2025-09-16 02:00:00
14980,2395,5971.9,Deposit,Card,Success,0,2025-09-16 03:00:00
14981,2915,571.44,Withdrawal,UPI,Success,0,2025-09-16 04:00:00
14982,1654,8577.01,Payment,NetBanking,Success,0,2025-09-16 05:00:00
14983,2059,8072.79,Deposit,Wallet,Success,0,2025-09-16 06:00:00
14984,1302,332.23,Deposit,UPI,Success,0,2025-09-16 07:00:00
14985,1437,497.55,Deposit,Card,Success,0,2025-09-16 08:00:00
14986,1725,7538.6,Payment,Card,Success,0,2025-09-16 09:00:00
14987,2055,3701.75,Withdrawal,NetBanking,Success,0,2025-09-16 10:00:00
14988,1185,5754.51,Payment,NetBanking,Success,0,2025-09-16 11:00:00
14989,2197,2710.58,Deposit,NetBanking,Success,0,2025-09-16 12:00:00
14990,2589,1737.96,Payment,NetBanking,Success,0,2025-09-16 13:00:00
14991,1672,2967.81,Deposit,Card,Success,0,2025-09-16 14:00:00
14992,2273,2474.67,Transfer,Card,Success,0,2025-09-16 15:00:00
14993,2000,4488.59,Withdrawal,Card,Success,0,2025-09-16 16:00:00
14994,2786,7469.29,Deposit,UPI,Success,0,2025-09-16 17:00:00
14995,2958,5545.75,Payment,Wallet,Success,0,2025-09-16 18:00:00
14996,1278,6095.69,Payment,Wallet,Success,0,2025-09-16 19:00:00
14997,1682,4706.09,Payment,Wallet,Success,0,2025-09-16 20:00:00
14998,2718,3254.09,Withdrawal,UPI,Pending,0,2025-09-16 21:00:00
14999,2025,1443.65,Transfer,NetBanking,Success,0,2025-09-16 22:00:00
15000,2217,3552.11,Withdrawal,NetBanking,Success,0,2025-09-16 23:00:00
15001,2189,6655.33,Transfer,NetBanking,Success,1,2025-09-17 00:00:00
15002,2782,7340.44,Payment,Card,Success,0,2025-09-17 01:00:00
15003,2010,4697.12,Withdrawal,UPI,Success,0,2025-09-17 02:00:00
15004,1924,6453.52,Transfer,Wallet,Success,0,2025-09-17 03:00:00
15005,2779,2113.31,Payment,NetBanking,Success,1,2025-09-17 04:00:00
15006,2133,8602.06,Payment,Wallet,Success,0,2025-09-17 05:00:00
15007,1379,8660.71,Withdrawal,NetBanking,Failed,0,2025-09-17 06:00:00
15008,1834,3210.08,Transfer,Wallet,Success,0,2025-09-17 07:00:00
15009,1998,5481.65,Payment,Card,Success,0,2025-09-17 08:00:00
15010,2606,6070.55,Payment,UPI,Success,0,2025-09-17 09:00:00
15011,2699,4729.58,Payment,NetBanking,Success,0,2025-09-17 10:00:00
15012,1284,9112.31,Deposit,NetBanking,Success,0,2025-09-17 11:00:00
15013,2910,7399.77,Transfer,NetBanking,Success,0,2025-09-17 12:00:00
15014,1420,6728.38,Transfer,NetBanking,Failed,0,2025-09-17 13:00:00
15015,1112,5205.73,Deposit,UPI,Success,0,2025-09-17 14:00:00
15016,2017,857.62,Payment,UPI,Success,0,2025-09-17 15:00:00
15017,1227,1087.14,Deposit,NetBanking,Success,0,2025-09-17 16:00:00
15018,2494,2997.1,Deposit,Wallet,Success,0,2025-09-17 17:00:00
15019,2836,2123.11,Deposit,Card,Success,0,2025-09-17 18:00:00
15020,1527,9525.78,Transfer,NetBanking,Success,0,2025-09-17 19:00:00
15021,1495,4104.03,Payment,Card,Success,0,2025-09-17 20:00:00
15022,1030,8767.29,Payment,Wallet,Failed,0,2025-09-17 21:00:00
15023,1161,8182.62,Transfer,NetBanking,Success,0,2025-09-17 22:00:00
15024,2841,8127.58,Transfer,NetBanking,Success,0,2025-09-17 23:00:00
15025,1704,2164.92,Deposit,Card,Success,0,2025-09-18 00:00:00
15026,1721,4478.74,Deposit,NetBanking,Success,0,2025-09-18 01:00:00
15027,2401,3186.34,Withdrawal,Wallet,Success,0,2025-09-18 02:00:00
15028,1445,9704.41,Withdrawal,UPI,Success,0,2025-09-18 03:00:00
15029,1743,8768.68,Transfer,Card,Success,0,2025-09-18 04:00:00
